1,0,99.15800028781226,-2407.982555128675
1.0002229376819536,0.9790444902199837,1.6058201231268754,-4.839943421624412
0.9997425255494145,1.0143547819622754,0.7407179754304707,2.2250574510962906
1.0001681012930062,0.9935015705265897,1.0813204288876932,0.3706663157117873
0.9998758890037776,1.004240372154527,0.9497701089478596,0.9078301220833964
0.9999842337771092,1.0010550358220485,0.9809864050005217,0.8058568883579937
0.999853822809893,1.0042501045169274,0.9548933440055407,0.8768879988410845
0.999776576002791,1.005872287458601,0.9435380633804016,0.9033836536154922
0.9996010815611029,1.0090969978241446,0.9237867123774777,0.943709328517798
0.9993619270312095,1.0130031884821165,0.9025196743841661,0.9823050641925875
0.9990124349831007,1.0181407215840181,0.877345762160985,1.0234224541336516
0.9985306510012606,1.0245791075151374,0.8486656793529619,1.0660080316047242
0.9978781421228007,1.0325723412813659,0.8160266415716251,1.110433388636011
0.9970143000300595,1.0423404018677047,0.7792085669698281,1.1566919951601449
0.995890322903449,1.0541421617112974,0.7379024075853522,1.2048825144593138
0.9944503217617466,1.0682541729606783,0.6918031708428316,1.2550794611815945
0.9926298731185739,1.084979544817088,0.6405817194736301,1.3073680260913534
0.99035534590422,1.104647515441684,0.5838916865286592,1.361834920482579
0.9875428707906622,1.127616062170091,0.5213661982161284,1.418571011738095
0.9840973209104504,1.154273737451149,0.4526174566017289,1.4776708071149187
0.9799111751241298,1.1850419090706055,0.3772354362226906,1.5392327903973637
0.974863297053389,1.2203770555743176,0.29478676095641276,1.6033595378812606
0.9688176104766626,1.2607732340911753,0.20481345442385646,1.6701579018626944
0.9616216675683518,1.3067646952185896,0.10683164593137917,1.7397391860577045
0.9531051012222633,1.3589286641890794,0.0003302091754449066,1.812219330608059
0.9430779524818718,1.4178882988126134,-0.11523067454982083,1.887719108019155
0.931328867072807,1.4843158198655146,-0.2404210028325906,1.9663643141993816
0.9176231416481642,1.5589358808538236,-0.3758425949199591,2.048286017999999
0.9017006491421853,1.642528966664031,-0.5221304948609031,2.1336206263349595
0.8832734654956766,1.7359357248715241,-0.6799557073172764,2.222510688527109
0.8620238860357858,1.8400586642128474,-0.8500231747930229,2.3151029763284896
0.8375999185227556,1.9558755424768606,-1.0330885629882687,2.4115567830522195
0.8096201971366099,2.0844073875268805,-1.2299029505302315,2.512014126750728
0.7776391858787974,2.2268682559442823,-1.4414357553905575,2.6167121815924475
0.7412738147895652,2.384095007328142,-1.6680272498488193,2.725564958393079
0.6996700015297392,2.5588310227940383,-1.9126576715352712,2.839725821879256
0.6536553868354531,2.746724033167993,-2.168400935974205,2.9557574880163884
0.5969813050305675,2.971888628206216,-2.466591885975504,3.087391330893297
0.5517723984521581,3.1467757144055213,-2.6921041814712225,3.184322054396034
0.42524280680299853,3.6236949441954494,-3.2913103932514787,3.435271664398897
0.5875320292925608,3.027282052215014,-2.560704600648023,3.1369409658836958
-0.4541714749448147,6.762170225469163,-7.024351441839826,4.915141739900719
3.288877397430042,-6.33850082718709,8.259764786416781,-1.0286812377744354
-12.18961686181865,46.576351638679625,-52.03855546579871,21.8753318811614
49.15752069312293,-158.37885791809822,176.20701881451532,-62.8521919044324
-196.36710779635177,643.6682618141349,-697.1331782279158,254.13795368861247
781.7236336460119,-2481.969542362014,2632.3505696983048,-928.0700437633204
-3112.5849838182658,9698.102090983797,-10066.021984215768,3484.8395671711914
12367.905677383631,-37710.900558945774,38330.668220921885,-12983.478627632456
